model,prompt,Alignment,Geometry,Texture,Overall
consistent3d,"A cyan crab is holding a sharp, conical shell in its claw",3.294117647,2.842105263,2.75,2.631578947
consistent3d,A yellow truck is crashing into a wooden house,3.35,2.823529412,2.823529412,2.789473684
consistent3d,A man holding a book next to a tall bookshelf,2,2.166666667,2.277777778,1.952380952
consistent3d,"A turtle is crawling to a circular, white shell",3.941176471,3.947368421,2.8125,3.315789474
consistent3d,A brown dog is chewing a high-heeled shoe,2.95,2.705882353,3.058823529,2.578947368
consistent3d,A panda is chewing on bamboo while sitting on its hind legs,6.55,5,5.058823529,5.263157895
consistent3d,A knight is polishing a shield while seated on a stool,5.789473684,4.555555556,4.368421053,4.65
consistent3d,A dolphin is pushing a ball with its nose while swimming,4.736842105,3.666666667,4.111111111,4.095238095
consistent3d,A bird is preening its feathers with its beak,3.470588235,3.157894737,3.125,3.052631579
consistent3d,A duck is chasing a yellow ball with its wings flapping,3.894736842,3.578947368,3.666666667,3.476190476
consistent3d,A knight is jousting with a lance while riding a white horse,5.823529412,4.315789474,4.375,4.578947368
consistent3d,"A cat is playing with a ball of yarn, unraveling it with its paws",5.526315789,3.277777778,4.388888889,3.904761905
consistent3d,A pirate is digging for treasure with a rusty shovel,1.238095238,0.875,1,0.789473684
consistent3d,A boy is kicking a soccer ball with his foot raised,7.523809524,5.875,4.85,6.263157895
consistent3d,A black cat is knocking over a glass with its paw extended,4.3,4.058823529,3.411764706,3.578947368
consistent3d,A bat is hanging upside down from a branch with its wings folded,4.047619048,3.4375,3.1,3.526315789
consistent3d,A bear astronaut is planting a flag with a paw print,2.947368421,2.090909091,2.19047619,2.047619048
consistent3d,A crowned koala is inspecting a mystical golden staff,3.578947368,2.166666667,2,2.571428571
consistent3d,A fox magician is pulling a rabbit from a hat,6.2,6.176470588,5.941176471,5.842105263
consistent3d,A giant tortoise is peacefully resting while a garden of mushrooms grows on its shell,4.842105263,3.833333333,4.263157895,4.25
consistent3d,A lion rider is riding a motorcycle,7.8,6.529411765,6.647058824,6.263157895
consistent3d,A mermaid is holding a white conch shell,2.473684211,1.909090909,2.428571429,1.761904762
consistent3d,A mouse pirate is guarding a tiny treasure chest,6.789473684,5.222222222,5.611111111,5.619047619
consistent3d,A panda detective is using a magnifying glass to examine an ancient scroll,5.210526316,4.222222222,4.631578947,4.4
consistent3d,A parrot wearing a crown is sitting on a jeweled throne,4.578947368,3.736842105,4.277777778,3.904761905
consistent3d,A penguin in a tuxedo is conducting an orchestra with a baton,2.588235294,2.368421053,2.75,2.473684211
consistent3d,A phoenix with flaming wings is carrying a silver lantern,3.578947368,3.333333333,3.35,3.142857143
consistent3d,A rabbit pirate is holding a treasure map with a carrot symbol,5.277777778,3.947368421,4.75,4.3
consistent3d,A rabbit with a top hat is balancing on a golden egg,5.5,3.882352941,4.647058824,4.368421053
consistent3d,A raccoon detective is studying a map under a magnifying glass,0.428571429,0.4375,0.55,0.368421053
consistent3d,A raccoon with wings is casting a spell with a magic wand,5.210526316,4,4,4.3
consistent3d,A robot butler is holding a tray with a crystal goblet,1.368421053,1.222222222,1.166666667,1.19047619
consistent3d,A shark with a crown is holding a golden trident,4.578947368,3.222222222,3.85,3.428571429
consistent3d,A skeleton knight is polishing his golden sword,5.894736842,3.954545455,3.666666667,4.238095238
consistent3d,A monkey wizard is riding a flying broom and eating a banana,4.947368421,4.5,4.526315789,4.55
consistent3d,A dog wearing backpack is walking on a rainbow,0.3,0.411764706,0.411764706,0.368421053
latentnerf,A striped zebra,3.166666667,2.666666667,3.176470588,2.789473684
latentnerf,A green pepper,3.555555556,2.095238095,2.823529412,2.578947368
latentnerf,A grey mouse,6.421052632,4.666666667,4.210526316,4.95
latentnerf,A blue vase,4.80952381,3.25,3.85,3.473684211
latentnerf,A brown bear,1.368421053,1,1.2,1.238095238
latentnerf,A red cup,3.052631579,1.842105263,2.444444444,2.238095238
latentnerf,A round stool,6.647058824,4.421052632,3.8125,4.947368421
latentnerf,A wooden boat,1.235294118,1.105263158,1.1875,1.052631579
latentnerf,A white helmet,2.421052632,1.388888889,1.777777778,1.761904762
latentnerf,A green umbrella,3.736842105,1.842105263,1.611111111,2.380952381
latentnerf,A yellow hat,6.45,4.882352941,5.235294118,5.157894737
latentnerf,A wooden bench,6.35,4.941176471,4.882352941,4.947368421
latentnerf,A brown horse,3.352941176,2,2.25,2.157894737
latentnerf,A symmetrical arch,3.526315789,2.444444444,2.666666667,2.761904762
latentnerf,A glass bottle,4.388888889,2.894736842,2.7,3.05
latentnerf,A white rabbit,7.75,5.235294118,5.294117647,6
latentnerf,A red bus,2.714285714,1.625,1.9,1.789473684
latentnerf,A blue jacket,1.578947368,0.888888889,1.3,1.142857143
latentnerf,A delicious hamburger,7.705882353,5.052631579,5.125,5.684210526
latentnerf,A canned Coke,6.421052632,2.736842105,3.388888889,3.857142857
latentnerf,A badge shaped like a shield,1.777777778,1.666666667,0.941176471,1.210526316
latentnerf,A black umbrella with a curved handle,6.263157895,3.315789474,2.944444444,3.904761905
latentnerf,A bookmark with a tassel,2.210526316,1.722222222,1.631578947,1.55
latentnerf,A cactus with a blooming flower,6.894736842,4.944444444,4.75,5.333333333
latentnerf,A candleholder made of wrought iron,8.166666667,7.157894737,6.1,6.9
latentnerf,A chess piece carved from ivory,6.842105263,4.055555556,4.555555556,4.952380952
latentnerf,A coffee mug with a chipped rim,2,1.5625,1.25,1.368421053
latentnerf,A red rose with a thorny stem,3.105263158,2.666666667,2.894736842,2.65
latentnerf,A lamp with a fabric shade,6,4.210526316,4.1,4.4
latentnerf,A lipstick in a golden case,6.947368421,6.111111111,6.421052632,6.3
latentnerf,A model airplane with spinning propellers,3.277777778,2.368421053,2.55,2.4
latentnerf,A porcelain vase with dragon motifs,5.333333333,3.210526316,4,3.65
latentnerf,A soccer ball signed by players,4.764705882,4,3.8125,4.157894737
latentnerf,A steel hammer with a rubber grip,4.210526316,3.684210526,3.222222222,3.571428571
latentnerf,A stone castle with a drawbridge,3.684210526,2.111111111,2.444444444,2.619047619
latentnerf,A straw hat with a blue band,5.842105263,3.277777778,4.111111111,4
latentnerf,A teddy bear holding a heart,5.736842105,3.055555556,3.888888889,3.714285714
latentnerf,A wooden chair with a woven seat,6.526315789,5.5,4.789473684,5.55
latentnerf,A headphone with cushioned ear pads,4.631578947,2.555555556,2.65,2.952380952
latentnerf,A white sneaker with blue stripes,5.263157895,4.111111111,4.315789474,4
latentnerf,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",3.823529412,3.052631579,2.0625,3.105263158
latentnerf,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",4.578947368,3.611111111,3.555555556,3.380952381
latentnerf,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",2,1.444444444,1.4,1.571428571
latentnerf,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",5.45,4.823529412,4.705882353,4.842105263
latentnerf,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",5,4.666666667,4.529411765,4.526315789
latentnerf,A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface,4.947368421,3.388888889,2.789473684,3.45
latentnerf,"A round clock with a cracked face, golden hands, and worn Roman numerals along the edges",2.842105263,1.947368421,1.888888889,2.19047619
latentnerf,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",6.714285714,4.9375,5.55,5.684210526
latentnerf,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",2,1.222222222,1.25,1.428571429
latentnerf,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",5.235294118,4.684210526,3.8125,4.631578947
latentnerf,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",2.631578947,2.055555556,2.052631579,1.95
latentnerf,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",4.777777778,4.263157895,3.9,3.9
latentnerf,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",2.789473684,1.777777778,1.8,2.142857143
latentnerf,"A green cactus with twisted, gnarled branches, white spines, and tiny red flowers growing at the top",6,6.090909091,6,5.952380952
latentnerf,"A black cat with white paws, one torn ear, and piercing green eyes, sitting with its tail curled",4.631578947,3.722222222,3.421052632,3.7
latentnerf,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",1.294117647,1.105263158,1.0625,1.105263158
latentnerf,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",4.352941176,3.210526316,3.375,3.578947368
latentnerf,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",4.5,4,3.470588235,3.526315789
latentnerf,"A wooden cabin with a finely crafted stone chimney, detailed log walls, and a delicately carved wooden door",5.714285714,3.6875,4.2,4.210526316
latentnerf,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",5.25,4.823529412,3.941176471,4.578947368
latentnerf,A cactus blooming flowers made of glowing embers,6.666666667,6.263157895,5.55,5.95
latentnerf,"A candleholder resembling a twisted, gnarled tree branch",5.235294118,4.157894737,4.125,4.105263158
latentnerf,A castle built entirely from interlocking giant seashells,6,4.318181818,4.428571429,4.761904762
latentnerf,"A chair made from intertwined vines, leaves still attached",6.388888889,6.263157895,4.7,5.65
latentnerf,A flower that blooms metallic petals shaped like butterflies,3.705882353,3.421052632,3.5,3.157894737
latentnerf,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",6.473684211,4.277777778,4.944444444,4.523809524
latentnerf,A headphone with ear cups shaped like intricate seashells,2.444444444,1.631578947,1.65,1.55
latentnerf,"A hippo explorer dressed in a khaki outfit, with binoculars slung around its neck",6.368421053,5.5,5.368421053,5.45
latentnerf,"A house made from oversized mushrooms, walls and roof",2.235294118,1.736842105,1.8125,1.789473684
latentnerf,"A house shaped like a giant teapot, complete with handle and spout",3.764705882,2.578947368,2.9375,2.578947368
latentnerf,A hummingbird with wings made of shimmering glass,7,6.277777778,4.578947368,6.05
latentnerf,"A key carved from bone, adorned with tiny sculpted figures",4.052631579,2.722222222,3.2,3.047619048
latentnerf,"A lamp in the form of a tree, branches holding lights",7.333333333,6.9375,5.6,6.578947368
latentnerf,A mushroom with a cap resembling a stained glass window,6.263157895,6.555555556,5.526315789,6.15
latentnerf,A paintbrush with bristles made of tiny flower petals,6.210526316,4.045454545,3.952380952,4.619047619
latentnerf,"A rabbit with butterfly wings instead of ears, patterns vivid",4.9,4.647058824,4.588235294,4.421052632
latentnerf,"A shoe designed to look like fish, scales detailed and shiny",1.944444444,1.380952381,1.588235294,1.526315789
latentnerf,A skyscraper constructed from stacked books of varying sizes,5.052631579,4.166666667,3.315789474,4.05
latentnerf,A sunflower with a center that is a functioning clock face,3.666666667,3.619047619,3.529411765,3.736842105
latentnerf,An earring designed as miniature chandeliers adorned with crystals,4.526315789,3.666666667,3.722222222,3.476190476
latentnerf,A black camera and a metal tripod,6.157894737,3.631578947,2.722222222,3.857142857
latentnerf,A blue umbrella and a silver key,3.894736842,2.421052632,2.611111111,2.80952381
latentnerf,A bronze helmet and a golden crown,2.368421053,1.944444444,1.75,1.904761905
latentnerf,A photo frame and a furry teddy bear,2.052631579,1.227272727,1.666666667,1.428571429
latentnerf,A wooden house and a coconut tree,5.666666667,4.476190476,4.647058824,4.894736842
latentnerf,A wooden easel and a canvas painting,5.736842105,3.833333333,4.722222222,4.380952381
latentnerf,A green apple and a bronze coin,1.473684211,1.315789474,1.277777778,1.333333333
latentnerf,A green cactus and a glass bottle,3.529411765,2.684210526,3.0625,2.842105263
latentnerf,A leather wallet and a cotton hat,3.35,3.235294118,3.352941176,2.894736842
latentnerf,A metal pen and a plastic ruler,3.157894737,3.222222222,2.631578947,2.7
latentnerf,A plastic spoon and a ceramic cup,1.333333333,1.523809524,1.588235294,1.421052632
latentnerf,A yellow lemon and a square table,0.941176471,0.789473684,1.0625,0.894736842
latentnerf,A red chair and a yellow tennis ball,4.15,2.882352941,3.411764706,3.157894737
latentnerf,A round clock and a wooden shelf,3.523809524,2.8125,2.8,2.894736842
latentnerf,A silver teapot and a golden cup,3.647058824,2.789473684,3,2.789473684
latentnerf,A white flower and a green vase,4.157894737,2.888888889,3.052631579,3.1
latentnerf,A gray rabbit and a brown squirrel,5.789473684,4.666666667,4.157894737,4.7
latentnerf,A wooden bench and a bronze statue,6.176470588,4.789473684,3.9375,5
latentnerf,A metal sword and a bronze shield,3.555555556,3.285714286,3.176470588,3.105263158
latentnerf,A wooden table and a red candle,3.157894737,2.5,2.833333333,2.666666667
latentnerf,A polished silver bell resting on a wooden stand,5.058823529,3.473684211,3.5625,3.789473684
latentnerf,A white orchid in a ceramic vase,2.294117647,1.631578947,1.9375,1.473684211
latentnerf,A white candle in an iron holder,6.722222222,5.842105263,5.05,5.55
latentnerf,A set of dice beside a deck of cards,1.894736842,1.947368421,2,1.761904762
latentnerf,A ripe strawberry on a delicious cake,3.166666667,2.526315789,2.7,2.5
latentnerf,A pink backpack on a yellow kayak,5.473684211,3.894736842,3.833333333,4.238095238
latentnerf,A rubber duck next to a wooden comb,5,3.157894737,3.666666667,3.380952381
latentnerf,A swallow on a red brick square chimney,3.947368421,3.055555556,3.315789474,3.25
latentnerf,"A green plant on a rectangular, wooden chair",6.222222222,5.904761905,6.058823529,6.105263158
latentnerf,A handwoven basket filled with a ripe peach,5.631578947,3.611111111,3.722222222,4.285714286
latentnerf,A pair of black shoes beside a white hat,3.421052632,2.368421053,2.722222222,2.904761905
latentnerf,A blue butterfly perched on a yellow flower,6.235294118,4.473684211,4.6875,4.736842105
latentnerf,A guitar leaning against a wooden chair,4.8,4.588235294,4.764705882,4.578947368
latentnerf,A brass key hanging on a metal hook,6,5.352941176,6,5
latentnerf,A glass teapot next to a porcelain cup,3.166666667,2.210526316,2.1,2.2
latentnerf,A silk scarf draped over a wooden hanger,4.052631579,2.861111111,2.65,3.142857143
latentnerf,A wooden crate holding a single red apple,1.5,1,1.25,1.05
latentnerf,A small wooden ship inside a glass bottle,3.947368421,3.055555556,2.888888889,3.476190476
latentnerf,A small cactus inside a clay pot,4.833333333,3.80952381,4.352941176,4.157894737
latentnerf,A black hat hanging on a brass hook,2.777777778,1.473684211,1.6,1.65
latentnerf,A penguin is waddling with a fish in its beak,3.473684211,2.157894737,1.888888889,2.428571429
latentnerf,A dog is barking at a cat with its tail wagging,4.631578947,4.666666667,4.611111111,4.523809524
latentnerf,A dog is licking an ice cream cone with its tail wagging,4.05,3.705882353,4.588235294,3.526315789
latentnerf,A violinist in a black suit is playing a violin while standing on one foot,5.157894737,3.681818182,3.047619048,3.333333333
latentnerf,"A cyan crab is holding a sharp, conical shell in its claw",3.95,3.235294118,4,3.315789474
latentnerf,A yellow truck is crashing into a wooden house,3.947368421,2.777777778,3.5,3.095238095
latentnerf,A man holding a book next to a tall bookshelf,4,2.666666667,3.25,3.523809524
latentnerf,"A turtle is crawling to a circular, white shell",4.055555556,3.19047619,3.411764706,3.421052632
latentnerf,A brown dog is chewing a high-heeled shoe,3.526315789,1.772727273,2.285714286,2.380952381
latentnerf,A panda is chewing on bamboo while sitting on its hind legs,5.047619048,3.6875,3.6,3.789473684
latentnerf,A knight is polishing a shield while seated on a stool,6.210526316,4.5,4.428571429,4.428571429
latentnerf,A dolphin is pushing a ball with its nose while swimming,4.19047619,3.5625,2.8,3.052631579
latentnerf,A bird is preening its feathers with its beak,1.842105263,1.333333333,1.6,1.428571429
latentnerf,A duck is chasing a yellow ball with its wings flapping,6.857142857,4.75,4.9,5.526315789
latentnerf,A knight is jousting with a lance while riding a white horse,5.263157895,3.888888889,3.611111111,3.80952381
latentnerf,"A cat is playing with a ball of yarn, unraveling it with its paws",5.157894737,3.5,3.944444444,3.714285714
latentnerf,A pirate is digging for treasure with a rusty shovel,6.19047619,4.6875,3.9,5
latentnerf,A boy is kicking a soccer ball with his foot raised,7.421052632,4.590909091,4.333333333,4.80952381
latentnerf,A black cat is knocking over a glass with its paw extended,3.444444444,2.157894737,2,1.85
latentnerf,A bat is hanging upside down from a branch with its wings folded,3.526315789,2.444444444,2.5,2.666666667
latentnerf,A bear astronaut is planting a flag with a paw print,5.470588235,4.157894737,4.0625,3.947368421
latentnerf,A crowned koala is inspecting a mystical golden staff,5.15,4.176470588,4.823529412,4.052631579
latentnerf,A fox magician is pulling a rabbit from a hat,7.047619048,5.75,5.05,5.789473684
latentnerf,A giant tortoise is peacefully resting while a garden of mushrooms grows on its shell,3.789473684,2.444444444,2.888888889,3
latentnerf,A lion rider is riding a motorcycle,6.428571429,4.3125,4.35,4.526315789
latentnerf,A mermaid is holding a white conch shell,6.947368421,5.833333333,4.736842105,6.05
latentnerf,A mouse pirate is guarding a tiny treasure chest,4.222222222,3.666666667,3.470588235,3.263157895
latentnerf,A panda detective is using a magnifying glass to examine an ancient scroll,0.058823529,0.210526316,0.25,0.157894737
latentnerf,A parrot wearing a crown is sitting on a jeweled throne,5.25,3.470588235,4.176470588,4
latentnerf,A penguin in a tuxedo is conducting an orchestra with a baton,5.157894737,4.210526316,4.055555556,4.285714286
latentnerf,A phoenix with flaming wings is carrying a silver lantern,6.315789474,5.722222222,5.25,5.761904762
latentnerf,A rabbit pirate is holding a treasure map with a carrot symbol,6.315789474,4.222222222,4.444444444,4.428571429
latentnerf,A rabbit with a top hat is balancing on a golden egg,6.368421053,4.222222222,5.111111111,4.571428571
latentnerf,A raccoon detective is studying a map under a magnifying glass,3.333333333,3.142857143,3.823529412,3.052631579
latentnerf,A raccoon with wings is casting a spell with a magic wand,6.210526316,5.052631579,4.055555556,4.904761905
latentnerf,A robot butler is holding a tray with a crystal goblet,5.526315789,4.454545455,4.19047619,4.380952381
latentnerf,A shark with a crown is holding a golden trident,4.666666667,3.578947368,3.6,3.55
latentnerf,A skeleton knight is polishing his golden sword,5.421052632,4.333333333,4,4.380952381
latentnerf,A monkey wizard is riding a flying broom and eating a banana,5.842105263,4.863636364,4.80952381,4.428571429
latentnerf,A dog wearing backpack is walking on a rainbow,2.555555556,1.368421053,2.2,1.65
one2345++,A striped zebra,7.764705882,6.578947368,6.4375,6.842105263
one2345++,A green pepper,8.85,8.764705882,7.882352941,8.473684211
one2345++,A grey mouse,9,8.428571429,8.823529412,8.736842105
one2345++,A blue vase,6.736842105,8.277777778,6.7,7.333333333
one2345++,A brown bear,8,7.235294118,5.882352941,6.947368421
one2345++,A red cup,6.894736842,7.722222222,6.3,7.095238095
one2345++,A round stool,8.5,8.333333333,8.823529412,8.526315789
one2345++,A wooden boat,9.2,8.588235294,8.705882353,8.894736842
one2345++,A white helmet,8.555555556,8.315789474,7.75,8.05
one2345++,A green umbrella,9.277777778,8.789473684,8.15,8.8
one2345++,A yellow hat,7.894736842,6.5,7.047619048,6.904761905
one2345++,A wooden bench,8.631578947,7.666666667,7.736842105,8.05
one2345++,A brown horse,8.666666667,7.157894737,6.95,7.3
one2345++,A symmetrical arch,8.526315789,7.636363636,7.80952381,7.952380952
one2345++,A glass bottle,7.882352941,8.105263158,6.8125,7.684210526
one2345++,A white rabbit,7.263157895,7,5.277777778,6.619047619
one2345++,A red bus,8.555555556,7.684210526,7.2,7.65
one2345++,A blue jacket,9.058823529,8.684210526,8.9375,8.842105263
one2345++,A delicious hamburger,8.6,7.882352941,6.941176471,7.947368421
one2345++,A canned Coke,7.444444444,7.19047619,6.823529412,7.105263158
one2345++,A badge shaped like a shield,9,8.5,8.523809524,8.571428571
one2345++,A black umbrella with a curved handle,9.238095238,8.3125,8.4,8.421052632
one2345++,A bookmark with a tassel,7.238095238,6.625,7,6.842105263
one2345++,A cactus with a blooming flower,7.157894737,4.777777778,6.111111111,6.047619048
one2345++,A candleholder made of wrought iron,7.333333333,7.047619048,7,7.157894737
one2345++,A chess piece carved from ivory,9.105263158,8.333333333,8.473684211,8.7
one2345++,A coffee mug with a chipped rim,7.95,8.117647059,8.294117647,8.052631579
one2345++,A red rose with a thorny stem,8.722222222,7.736842105,7.05,7.7
one2345++,A lamp with a fabric shade,8.631578947,7.5,8.421052632,8.15
one2345++,A lipstick in a golden case,7.315789474,7.954545455,8.476190476,7.80952381
one2345++,A model airplane with spinning propellers,5.5,3.789473684,4.1,3.9
one2345++,A porcelain vase with dragon motifs,9,8.619047619,8.529411765,8.789473684
one2345++,A soccer ball signed by players,8.684210526,7.578947368,7.388888889,7.904761905
one2345++,A steel hammer with a rubber grip,7.833333333,8,7.8,7.9
one2345++,A stone castle with a drawbridge,6.222222222,7.210526316,7.05,6.45
one2345++,A straw hat with a blue band,8.611111111,8.047619048,8.235294118,8.421052632
one2345++,A teddy bear holding a heart,8.7,8.823529412,8.294117647,8.684210526
one2345++,A wooden chair with a woven seat,8.095238095,8.0625,7.2,7.789473684
one2345++,A headphone with cushioned ear pads,9.105263158,8.421052632,8,8.523809524
one2345++,A white sneaker with blue stripes,8.578947368,8.111111111,7.55,8.047619048
one2345++,"A bronze goblet encrusted with rubies, with swirling engravings of dragons coiling up its stem",6.315789474,6.526315789,6.833333333,6.428571429
one2345++,"A black bat with luminous red eyes, outstretched wings, and a detailed claw with subtle ridges",6.526315789,5.888888889,5.555555556,6.047619048
one2345++,"A square table with intricate carvings along the legs, a scratched surface, and a missing corner",6.333333333,7.4375,6.6,6.736842105
one2345++,"A golden lamp with an intricate bird and flower motif, and a glossy, amber-colored glass shade",5.631578947,6.444444444,6.315789474,6.05
one2345++,"A wooden chair with a broken leg, a cushioned seat, and carved spirals on the arms",6.5,7.428571429,7.470588235,7.157894737
one2345++,A porcelain teapot with a gold-trimmed spout and a painted phoenix spiraling around its surface,6.294117647,7.473684211,6.3125,6.684210526
one2345++,"A round clock with a cracked face, golden hands, and worn Roman numerals along the edges",7.611111111,7.578947368,7.15,7.55
one2345++,"A potted succulent with plump, fleshy, blue-green leaves edged in red and planted in a terracotta pot",6.684210526,7,6.5,6.714285714
one2345++,"A gilded picture frame adorned with ivy leaves, enclosing an oil painting of a serene landscape",7.263157895,7.388888889,6.722222222,6.857142857
one2345++,"A blue hat with a wide brim, a finely stitched edge, and a silver feather pinned delicately to one side",7.736842105,7.333333333,7.263157895,7.5
one2345++,"A blue jacket with silver buttons, fur lining on the collar, and a tear on the right sleeve",6.789473684,7.333333333,7,7.1
one2345++,"A yellow pencil with a polished finish, a sharply defined lead tip, and a vibrant red eraser",7.947368421,7.555555556,7.368421053,7.65
one2345++,"A glass bottle with a chipped neck, intricate patterns swirling along the sides, and a faded label",5.789473684,7.111111111,6.277777778,6.142857143
one2345++,"A green cactus with twisted, gnarled branches, white spines, and tiny red flowers growing at the top",6.833333333,6,5.55,5.9
one2345++,"A black cat with white paws, one torn ear, and piercing green eyes, sitting with its tail curled",6.105263158,6.727272727,6.333333333,6.333333333
one2345++,"A ceramic vase with swirling patterns etched into the surface, a chipped rim, and a long, narrow neck",7.176470588,7.368421053,7.375,7.105263158
one2345++,"A white dove with one bent wing, a scarred beak, and a single, grey feather among its tail",5.058823529,5.210526316,5.5,4.947368421
one2345++,"A bronze statue of a warrior with one arm raised, and a weathered, cracked base",6.473684211,5.111111111,4.888888889,5.380952381
one2345++,"A wooden cabin with a finely crafted stone chimney, detailed log walls, and a delicately carved wooden door",8.285714286,7.75,7.35,7.736842105
one2345++,"A golden crown with missing jewels, a slightly bent band, and intricate scrollwork along the edges",4.647058824,3.842105263,4.25,4.052631579
one2345++,A cactus blooming flowers made of glowing embers,4.157894737,3.277777778,4.1,3.666666667
one2345++,"A candleholder resembling a twisted, gnarled tree branch",8.555555556,8.142857143,8.235294118,8.473684211
one2345++,A castle built entirely from interlocking giant seashells,3.315789474,3.727272727,4.047619048,3.333333333
one2345++,"A chair made from intertwined vines, leaves still attached",7.052631579,5.055555556,5.444444444,5.714285714
one2345++,A flower that blooms metallic petals shaped like butterflies,6.176470588,5.789473684,6.625,5.947368421
one2345++,"A frog wearing a tailored shirt with tiny gold buttons, a red bow tie",8.2,7.941176471,7.764705882,7.842105263
one2345++,A headphone with ear cups shaped like intricate seashells,9.047619048,8.3125,8.4,8.421052632
one2345++,"A hippo explorer dressed in a khaki outfit, with binoculars slung around its neck",7,6.055555556,6.3,6.380952381
one2345++,"A house made from oversized mushrooms, walls and roof",8.058823529,7.526315789,7.375,7.736842105
one2345++,"A house shaped like a giant teapot, complete with handle and spout",6.352941176,6.421052632,6.375,6
one2345++,A hummingbird with wings made of shimmering glass,7.210526316,7.5,6.7,7
one2345++,"A key carved from bone, adorned with tiny sculpted figures",6.578947368,5.888888889,5.894736842,6.4
one2345++,"A lamp in the form of a tree, branches holding lights",6.105263158,5,5.15,5.476190476
one2345++,A mushroom with a cap resembling a stained glass window,8.6,8.647058824,8.058823529,8.473684211
one2345++,A paintbrush with bristles made of tiny flower petals,5.736842105,4.777777778,5,5.142857143
one2345++,"A rabbit with butterfly wings instead of ears, patterns vivid",6.904761905,7.0625,7.2,6.947368421
one2345++,"A shoe designed to look like fish, scales detailed and shiny",7.823529412,8,8.25,8.105263158
one2345++,A skyscraper constructed from stacked books of varying sizes,7.473684211,7.5,7.5,7.380952381
one2345++,A sunflower with a center that is a functioning clock face,7.631578947,7.052631579,7.111111111,7.047619048
one2345++,An earring designed as miniature chandeliers adorned with crystals,6.578947368,6.333333333,6.105263158,6.6
one2345++,A black camera and a metal tripod,7.947368421,6.545454545,6.523809524,6.714285714
one2345++,A blue umbrella and a silver key,8.4,7.117647059,7.764705882,7.526315789
one2345++,A bronze helmet and a golden crown,6.333333333,7.631578947,6.9,6.65
one2345++,A photo frame and a furry teddy bear,6.388888889,6.380952381,6.235294118,6.473684211
one2345++,A wooden house and a coconut tree,5.473684211,4.818181818,5.523809524,5.047619048
one2345++,A wooden easel and a canvas painting,8,7.238095238,6.588235294,7.210526316
one2345++,A green apple and a bronze coin,6.470588235,6.736842105,7.5625,6.210526316
one2345++,A green cactus and a glass bottle,4.315789474,5.318181818,5.761904762,4.857142857
one2345++,A leather wallet and a cotton hat,4.526315789,6.055555556,6.666666667,5.285714286
one2345++,A metal pen and a plastic ruler,3.888888889,4.952380952,4.529411765,4.473684211
one2345++,A plastic spoon and a ceramic cup,5,7.272727273,7.285714286,5.952380952
one2345++,A yellow lemon and a square table,8.894736842,8.555555556,8.5,8.666666667
one2345++,A red chair and a yellow tennis ball,8.2,7.058823529,6.823529412,7.263157895
one2345++,A round clock and a wooden shelf,8.5,8.411764706,7.941176471,8.157894737
one2345++,A silver teapot and a golden cup,5.238095238,7,7.4,6.157894737
one2345++,A white flower and a green vase,8.105263158,7.222222222,7.5,7.333333333
one2345++,A gray rabbit and a brown squirrel,4.421052632,5.611111111,5.842105263,5.3
one2345++,A wooden bench and a bronze statue,5.052631579,6.666666667,6.736842105,5.6
one2345++,A metal sword and a bronze shield,7,5.764705882,6.470588235,6
one2345++,A wooden table and a red candle,9.157894737,8.777777778,8.157894737,8.85
one2345++,A polished silver bell resting on a wooden stand,7.631578947,8,8,7.857142857
one2345++,A white orchid in a ceramic vase,8.111111111,7.473684211,7.75,7.65
one2345++,A white candle in an iron holder,8.578947368,8.166666667,8.15,8.285714286
one2345++,A set of dice beside a deck of cards,7.157894737,6.045454545,5.428571429,6.19047619
one2345++,A ripe strawberry on a delicious cake,8.117647059,7,7.5625,7.578947368
one2345++,A pink backpack on a yellow kayak,7.736842105,7.157894737,6.777777778,7.238095238
one2345++,A rubber duck next to a wooden comb,6.526315789,6.222222222,6,6.35
one2345++,A swallow on a red brick square chimney,6.947368421,6.444444444,6.222222222,6.523809524
one2345++,"A green plant on a rectangular, wooden chair",7.35,6.529411765,6.529411765,6.789473684
one2345++,A handwoven basket filled with a ripe peach,8.352941176,7.210526316,7.4375,7.736842105
one2345++,A pair of black shoes beside a white hat,4.842105263,3.944444444,3.842105263,3.95
